datetime,do_observed,do_predicted,temp_observed,temp_predicted
2006-06-28,,10.603126938118054,22.22,23.29855312133757
2006-06-29,,10.616915577818864,22.34,23.296244635299754
2006-06-30,,10.626629946936749,22.84,23.304763277152418
2006-07-01,,10.628409701406762,22.4,23.250296968258617
2006-07-02,,10.608734261797006,22.4,23.26615532355271
2006-07-03,,10.572855430525374,22.76,23.297504394018887
2006-07-04,,10.519468504405513,23.28,23.386168582469203
2006-07-05,,10.451233402369104,24.07,23.344343490762483
2006-07-06,,10.411987476340167,24.16,23.35296385939469
2006-07-07,,10.361658585450625,24.11,23.35045467537647
2006-07-08,,10.315220235684368,,23.366554373436475
2006-07-09,,10.276866534527597,,23.332552139966126
2006-07-10,11.57,10.239268619095242,24.125,23.326837299418717
2006-07-11,11.42,10.20263257510406,23.32,23.348951966470523
2006-07-12,11.88,10.247717581097103,23.29,23.246499780839805
2006-07-13,13.335,10.36961670715814,24.28,23.160907373721216
2006-07-14,,10.409674854267477,25.23,23.236080248962168
2006-07-15,,10.3643765815499,25.53,23.27834807030988
2006-07-16,13.82,10.32136410953409,25.83,23.285214742744856
2006-07-17,12.92,10.280554258213304,25.75,23.294464990736632
2006-07-18,11.41,10.24181089532047,26.02,23.311436599816794
2006-07-19,12.52,10.204962183022067,25.55,23.336128192196
2006-07-20,12.78,10.169818407685309,25.45,23.3460719274885
2006-07-21,,9.978779817585034,,23.877798263426193
2006-07-22,,9.734278639934672,,24.40031660357851
2006-07-23,,9.555370367747974,,24.54273271715026
2006-07-24,8.5,9.408919667636606,24.2,24.58914309177781
2006-07-25,12.73,9.332776787667285,24.86,24.684289779069026
2006-07-26,12.39,9.245732585508415,24.79,24.69690160341687
2006-07-27,13.01,9.168795575074437,25.35,24.6678098111514
2006-07-28,12.31,9.104476086312394,24.91,24.631699789623642
2006-07-29,13.89,9.060972559185766,25.9,24.599664809698105
2006-07-30,13.89,9.034943431409339,,24.556442639601443
2006-07-31,13.67,8.991871562639037,26.03,24.505278432490567
2006-08-01,,8.94258155489586,,24.447158226269227
2006-08-02,,8.77546127523067,,24.32441510740868
2006-08-03,,8.559077563688689,,24.10112964857309
2006-08-04,10.37,8.419869431616807,27.29,23.84412646976569
2006-08-05,10.34,8.297582208911145,26.72,23.71383536164194
2006-08-06,9.75,8.233823145636322,26.57,23.5775963369409
2006-08-07,9.49,8.208069167072383,26.36,23.425116850035696
2006-08-08,10.08,8.211362610467878,26.35,23.25864017160209
2006-08-09,10.155,8.232744889699458,25.950000000000003,23.073025539984002
2006-08-10,10.16,8.251674946839653,26.325000000000003,22.921550691138624
2006-08-11,9.34,8.221481571066626,25.59,22.809993384659858
2006-08-12,9.45,8.19328525196901,25.2825,22.67390178341811
2006-08-13,9.8,8.195807933863192,25.08,22.56557057067706
2006-08-14,9.63,8.160822370858016,24.945,22.481750230280227
2006-08-15,9.32,8.188392592004131,24.785,22.422220545564898
2006-08-16,8.17,8.193837084797355,24.9,22.33503403618086
2006-08-17,8.14,8.211089425291707,24.475,22.257753602514057
2006-08-18,7.81,8.23543156862593,24.235,22.173824646390983
2006-08-19,7.49,8.263092933332283,24.085,22.087289831364387
2006-08-20,7.43,8.292028282469502,23.955,22.009217398459107
2006-08-21,7.92,8.328253091013224,24.25,22.05070653919862
2006-08-22,8.09,8.312225081656653,24.21,21.98334710730022
2006-08-23,8.43,8.330736123924298,24.76,21.92442709436748
2006-08-24,8.04,8.361164754422166,24.1625,21.872872972873616
2006-08-25,7.63,8.391915241371134,23.82,21.827140700232505
2006-08-26,7.59,8.423039631733545,23.67,21.76248357249137
2006-08-27,7.46,8.413730774738546,23.565,21.70280416800118
2006-08-28,7.47,8.383876563486643,23.415,21.39111492290038
2006-08-29,7.39,8.331904050394161,23.18,20.680647057463155
2006-08-30,7.73,8.269883773019348,23.15,19.92206678830137
2006-08-31,7.77,8.209212113455367,22.89,19.334611858803616
2006-09-01,7.94,8.215381028768102,22.645,18.926644818772015
2006-09-02,8.32,8.221047948673984,22.555,18.584430708269316
2006-09-03,8.66,8.233227612999972,22.675,18.323004825683114
