datetime,do_observed,do_predicted,temp_observed,temp_predicted
2006-06-28,,11.118230261961031,22.22,23.074732620975258
2006-06-29,,10.97893006568689,22.34,23.4343558460812
2006-06-30,,10.849412488792575,22.84,23.749065894308178
2006-07-01,,10.757767178653348,22.4,23.88732912118005
2006-07-02,,10.658592060163585,22.4,24.051975636108097
2006-07-03,,10.53292153940102,22.76,24.160416612733165
2006-07-04,,10.29190258279289,23.28,24.23966820368124
2006-07-05,,10.207286773441053,24.07,24.251710082505774
2006-07-06,,10.127163543719142,24.16,24.216416630793045
2006-07-07,,10.03499306868216,24.11,24.201785426537057
2006-07-08,,9.949984175874743,,24.191401487550685
2006-07-09,,9.886716704751919,,24.19003862426267
2006-07-10,11.57,9.825598441742777,24.125,24.19111582589436
2006-07-11,11.42,9.740205150202858,23.32,24.190126343517264
2006-07-12,11.88,9.790392691853864,23.29,24.152489501770127
2006-07-13,13.335,9.946067243013477,24.28,24.07207161214643
2006-07-14,,10.012112858847717,25.23,24.03411305658859
2006-07-15,,9.988891712256256,25.53,24.051462409579244
2006-07-16,13.82,9.921390553712277,25.83,24.153620666817606
2006-07-17,12.92,9.831363962409277,25.75,24.176832972709633
2006-07-18,11.41,9.746523102115018,26.02,24.18815243065732
2006-07-19,12.52,9.665329856202346,25.55,24.186170939956003
2006-07-20,12.78,9.588195521494859,25.45,24.21173903598649
2006-07-21,,9.514630423844771,,24.37705699358584
2006-07-22,,9.431008539620526,,24.526430943320506
2006-07-23,,9.235236284432673,,24.5627885076662
2006-07-24,8.5,9.091188398624144,24.2,24.50717335209507
2006-07-25,12.73,9.018361195555165,24.86,24.45512368570221
2006-07-26,12.39,8.94019611003918,24.79,24.433178946002236
2006-07-27,13.01,8.894895121427638,25.35,24.444521137474016
2006-07-28,12.31,8.867751034785714,24.91,24.45018339239498
2006-07-29,13.89,8.828336754018913,25.9,24.426156583371935
2006-07-30,13.89,8.7937312934168,,24.356903150395258
2006-07-31,13.67,8.753722646160211,26.03,24.29994625763931
2006-08-01,,8.727017398882392,,24.237496348419562
2006-08-02,,8.67931930394855,,24.170206724514347
2006-08-03,,8.610564284673913,,24.107377693594767
2006-08-04,10.37,8.550252105131687,27.29,24.039119024520986
2006-08-05,10.34,8.497462982565164,26.72,23.993701806375437
2006-08-06,9.75,8.456334036719348,26.57,23.934862623750597
2006-08-07,9.49,8.442610701226005,26.36,23.86433818010852
2006-08-08,10.08,8.443386986579458,26.35,23.79455452786781
2006-08-09,10.155,8.446144739070075,25.950000000000003,23.722129653463874
2006-08-10,10.16,8.443821775118662,26.325000000000003,23.62719767167802
2006-08-11,9.34,8.436581109739357,25.59,23.543132773673477
2006-08-12,9.45,8.42427691323578,25.2825,23.48813050472673
2006-08-13,9.8,8.40583939957767,25.08,23.444668828916605
2006-08-14,9.63,8.38888166453055,24.945,23.421455145235235
2006-08-15,9.32,8.373256405370796,24.785,23.380932294085607
2006-08-16,8.17,8.369305991827975,24.9,23.32460045842654
2006-08-17,8.14,8.383256419020224,24.475,23.247642427465106
2006-08-18,7.81,8.399134670607786,24.235,23.16668719999912
2006-08-19,7.49,8.410794663200086,24.085,23.121359767792175
2006-08-20,7.43,8.413681673830675,23.955,23.047483621950956
2006-08-21,7.92,8.412490731310246,24.25,22.993630888576206
2006-08-22,8.09,8.411911217845091,24.21,23.008326160036468
2006-08-23,8.43,8.409110747564625,24.76,22.958547090474593
2006-08-24,8.04,8.421193744478241,24.1625,22.952327060502814
2006-08-25,7.63,8.429962307358247,23.82,22.956329538533165
2006-08-26,7.59,8.423185891062868,23.67,22.915539166620174
2006-08-27,7.46,8.415922393761402,23.565,22.845550453399483
2006-08-28,7.47,8.409889365211201,23.415,22.684252425828788
2006-08-29,7.39,8.366406460465878,23.18,22.060492517611785
2006-08-30,7.73,8.310157565178443,23.15,21.12702439573218
2006-08-31,7.77,8.271477465736595,22.89,20.216284975686552
2006-09-01,7.94,8.251798190118413,22.645,19.69709847460373
2006-09-02,8.32,8.255841281624841,22.555,19.42676380615032
2006-09-03,8.66,8.25123598472328,22.675,19.09103500747508
2006-09-04,8.77,8.2273220013057,22.7,18.644141055611748
2006-09-05,8.56,8.208941812957532,22.49,18.261706461311483
2006-09-06,8.86,8.179767649279652,22.59,17.850419580459214
2006-09-07,9.13,8.159263723913764,22.79,17.43028815316767
2006-09-08,8.86,8.13329879557438,22.465000000000003,17.094987043266475
2006-09-09,8.55,8.1059120276953,22.42,16.795296276626022
2006-09-10,7.91,8.070947884961184,21.305,16.47506106351733
2006-09-11,7.76,8.040814535048028,20.685,16.147232738544574
2006-09-12,7.69,8.021837402412412,20.135,15.80802835144545
2006-09-13,7.74,8.013745941051958,19.66,15.476424768867531
2006-09-14,7.99,8.002112831206716,19.5475,15.335469226811103
2006-09-15,8.09,7.990430129444524,19.51,15.238352645212181
2006-09-16,8.33,7.983003003367576,19.73,15.068518523790523
2006-09-17,8.44,7.980420541118062,19.78,14.883569134791706
2006-09-18,8.32,7.984039032523669,19.52,14.720700082926996
2006-09-19,8.03,8.000176168647986,18.79,14.618107822046792
2006-09-20,7.73,8.016943392172566,18.045,14.592532148174937
2006-09-21,8.25,8.030281285539115,17.805,14.613618754748149
2006-09-22,8.12,8.040850624215315,17.52,14.620333870355813
2006-09-23,8.04,8.046277870314647,17.405,14.58076008642933
2006-09-24,8.01,8.028398265722233,17.259999999999998,14.522445611911165
2006-09-25,8.22,8.019005875807718,17.095,14.334110305611286
2006-09-26,8.21,8.009830143649188,16.97,14.126536237873609
2006-09-27,8.2,8.028416924067225,16.82,13.940448335617507
2006-09-28,8.28,8.03069262839481,16.585,13.817793165643112
2006-09-29,8.32,8.047475932466718,16.325,13.685957326038569
2006-09-30,8.13,8.049016596203463,16.08,13.55752462610183
2006-10-01,8.18,8.043557189009475,16.03,13.29716733396395
2006-10-02,8.7,8.137778885160866,16.255000000000003,12.562887479824816
2006-10-03,8.75,8.313527421861815,16.494999999999997,11.617427309168448
2006-10-04,8.79,8.491709829189833,16.4875,10.573441422866498
2006-10-05,8.85,8.563123662625724,16.32,9.887287635529542
2006-10-06,8.61,8.672650234513005,16.105,9.738564002362974
2006-10-07,9.9,8.85917347443733,16.255000000000003,8.821901006685048
2006-10-08,9.18,9.133820446012185,16.06,8.342562584422987
2006-10-09,8.76,9.343127151638411,15.84,7.894618010780631
2006-10-10,8.31,9.531613921524492,15.5,7.162592564447749
2006-10-11,8.33,9.665908755906155,15.385,6.784936373207357
2006-10-12,7.96,9.705266524596802,14.48,6.828648117782546
2006-10-13,6.9,9.765237682989826,13.58,6.90232723974826
2006-10-14,7.55,9.780793218860401,13.035,6.89600915710184
2006-10-15,7.29,9.81466950029255,12.8,6.534829489305727
2006-10-16,7.83,10.471856013835739,12.53,6.209476936959721
2006-10-17,7.76,11.05806753330714,12.46,6.075664199284995
2006-10-18,,11.061449358336805,,6.100868558929937
2006-10-19,,11.150817613873482,,6.083699925974273
2006-10-20,,11.091562699630003,,6.084018195311625
2006-10-21,,11.207304709940228,,6.1073620800855455
2006-10-22,,11.284994375915746,,6.135942023611507
2006-10-23,,11.325196419373214,,6.188126254096497
2006-10-24,,11.45221009547061,,6.2182966257829975
2006-10-25,,11.46474942394676,,6.182896165764925
2006-10-26,,11.553904642919406,,6.187622442461466
2006-10-27,,11.670875219320717,,6.376304262780151
2006-10-28,,11.698401924787232,,6.796809702469396
2006-10-29,,11.630518630755724,,7.186477920431972
2006-10-30,9.8,11.587307131278662,9.8,7.6329546891649755
2006-10-31,,11.608543028428649,,7.7541308022837505
2006-11-01,,11.675018476679204,,7.852553642992003
2006-11-02,,11.732358210011146,,7.933008732927862
2006-11-03,,11.84090147484216,,8.12809314030577
2006-11-04,,11.84245932389666,,7.896216705677206
2006-11-05,,11.842870789504627,,7.7478802313149515
2006-11-06,,12.812801408191778,,4.782999278099931
2006-11-07,,13.751562156800603,,4.337170988882573
2006-11-08,,13.79825847046159,,3.6218764977586044
2006-11-09,,13.827515123664696,,3.265210467837681
2006-11-10,,13.830376110814111,,3.063903504540873
2006-11-11,,13.819362286169403,,2.966422612477512
2006-11-12,,13.79294121039589,,2.93317012603924
2006-11-13,,13.759563149738302,,2.942046304225425
2006-11-14,,13.380564780589712,,4.13445730267045
2006-11-15,,13.161562701759333,,4.65744500972432
2006-11-16,,12.961282921852721,,5.177212363829387
2006-11-17,,12.870257940308319,,5.581081915774121
2006-11-18,,12.79207100488833,,5.770476512444281
2006-11-19,,12.70562382373708,,5.794766938494227
2006-11-20,,12.618381453382847,,5.898057508937844
2006-11-21,,12.532146388153603,,5.927929359600853
2006-11-22,,12.448430322250449,,6.087670255586708
2006-11-23,,12.399070038832878,,6.204355693985946
2006-11-24,,12.432375552899087,,6.230175925465506
2006-11-25,,12.582842584522092,,6.365653491925087
2006-11-26,,12.771508281185264,,6.272547540276774
2006-11-27,11.1,12.810271729418226,6.7,5.913541105531678
